record hmy,amendment hmy,tenant hmy,tenant code,property hmy,property code,unit hmy,unit name,dtleasefrom,dtleaseto,hoption,hproposal,binactive,dtinactive,hamendmentinactive,dtmovein,dtmoveout,snotes,dsqft,hmasterunit,bactive,hcondocontract,ipersontype,hcommmoveoutreason,hforeigndb,sextreference,hcopyfrom,ispastprimaryowner,hcommmlaoverride,trowversion,dtclose,dtaxestimate
4163,427,1223,t0000413,1365,gacom33,480,D,43983,44734,,,,,115703,43983,44734,,5740,0,0,,,,,,,,0,AAAAAAGrMGo=,,
4487,4119,1225,t0000414,1365,gacom33,479,L,44440,44681,,,,,10142,44440,44681,,50530,0,0,,,,,,,,0,AAAAAAArKHw=,,
729,428,1225,t0000414,1365,gacom33,479,L,43862,44439,,,,,4119,43862,44439,,50626,0,0,,,,,,,,0,AAAAAAAlk30=,,
730,429,1226,t0000415,1365,gacom33,469,C,44008,44734,,,,,115704,44008,44734,,10009,0,0,,,,,,,,0,AAAAAAGrMKQ=,,
731,430,1227,t0000416,1365,gacom33,473,E,43066,44227,,,,,450,43066,44227,,3168,0,0,,,,,,,,0,AAAAAAA0Yx4=,,
751,450,1227,t0000416,1365,gacom33,473,E,44228,44734,,,,,115820,44228,44734,,3168,0,0,,,,,,,,0,AAAAAAGrMN4=,,
734,433,1228,t0000417,1365,gacom33,474,F,43031,44926,,,,,,43031,,,3200,0,0,,,,,,,,0,AAAAAAA5F60=,,
732,431,1230,t0000418,1365,gacom33,478,H,43952,44734,,,,,115858,42644,44734,,14400,0,0,,,,,,,,0,AAAAAAGrMUI=,,
6447,6027,1230,t0000418,1365,gacom33,476,G,44774,44734,,,,,115858,44652,44734,,14082,0,0,,,,,,,,0,AAAAAAGrMUM=,,
733,432,1232,t0000419,1365,gacom33,483,J-K,44166,44734,,,,,115694,43388,44734,,40240,0,0,,,,,,,,0,AAAAAAGrMYY=,,
736,434,1245,t0000420,892,txlan003,223,BLDG-X,44348,44734,,,,,115695,44317,44734,,52682,0,0,,,,,,,,0,AAAAAAGrXDA=,,
739,438,1257,t0000422,904,gasto009,484,D,44317,44734,,,,,115696,44317,44734,,5025,0,0,,,,,,,,0,AAAAAAGrOtc=,,
740,439,1263,t0000423,1377,gaduq036,493,6105,43097,44734,,,,,115821,43097,44734,,42000,0,0,,,,,,,,0,AAAAAAGrM9I=,,
10965,10563,1263,t0000423,1377,gaduq036,493,6105,44927,44734,,,,,115821,44927,44734,,42000,0,0,,,,,,,,0,AAAAAAGrM9M=,,
6847,6430,1264,t0000424,1376,gaold035,492,4350,44562,44734,,,,,115822,44562,44734,,21080,0,0,,,,,,,,0,AAAAAAGrOCE=,,
6848,6431,1264,t0000424,1376,gaold035,492,4350,44927,44734,,,,,115822,44927,44734,,21080,0,0,,,,,,,,0,AAAAAAGrOCI=,,
741,440,1264,t0000424,1376,gaold035,492,4350,40822,44561,,,,,6430,40822,44561,,21080,0,0,,,,,,,,0,AAAAAAAkmfw=,,
743,442,1266,t0000426,1375,gadel034,488,E,40787,44734,,,,,115697,40787,44734,,5651,0,0,,,,,,,,0,AAAAAAGrMgk=,,
744,443,1267,t0000427,1375,gadel034,489,F,44166,44734,,,,,115698,44166,44734,,11162,0,0,,,,,,,,0,AAAAAAGrMkg=,,
745,444,1268,t0000428,1375,gadel034,491,G,44197,44734,,,,,115699,44197,44734,,5509,0,0,,,,,,,,0,AAAAAAGrMoE=,,
746,445,1271,t0000429,1375,gadel034,490,D,44256,44734,,,,,115688,44256,44734,,5651,0,0,,,,,,,,0,AAAAAAGrMsI=,,
747,446,1273,t0000430,1375,gadel034,487,C,41030,44734,,,,,115689,41030,44734,,5581,0,0,,,,,,,,0,AAAAAAGrMvs=,,
748,447,1274,t0000431,1375,gadel034,486,B,39661,44734,,,,,115690,39661,44734,,5581,0,0,,,,,,,,0,AAAAAAGrMzc=,,
757,453,1276,t0000432,1378,xtxwebbl,508,7903,44105,45260,,,,,53672,44130,45260,,25355,0,0,,,,,,,,0,AAAAAAC1fBM=,,
53222,53672,1276,t0000432,1378,xtxwebbl,508,7903,45261,45322,,,,,61299,45261,45322,,25355,0,0,,,,,,,,0,AAAAAADTRyk=,,
750,449,1296,t0000433,1385,gaeas037,498,5682,44301,44712,,,,,6652,44301,44712,,106170,0,0,,,,,,,,0,AAAAAAA5GCU=,,
7065,6652,1296,t0000433,1385,gaeas037,498,5682,44713,44734,,,,,115823,44713,44734,,106170,0,0,,,,,,,,0,AAAAAAGrNBI=,,
756,454,1306,t0000434,1383,xohmost,503,A,44228,45716,,,,,99113,44256,45716,,90244,0,0,,,,,,,,0,AAAAAAGbbgI=,,
1862,1540,1306,t0000434,1383,xohmost,504,B,44377,45716,,,,,,44377,,,20843,0,0,,,,,,,,0,AAAAAAGbbb4=,,
98856,99113,1306,t0000434,1383,xohmost,503,A,45717,46446,,,,,,45717,,,90244,0,0,,,,,,,,0,AAAAAAGbbjM=,,
98857,99113,1306,t0000434,1383,xohmost,504,B,45717,46446,,,,,,45717,,,20843,0,0,,,,,,,,0,AAAAAAGbbjQ=,,
758,455,1307,t0000435,1390,xtxball,509,9615,44136,45000,,,,,34235,44105,45000,,29772,0,0,,,0,,,,,0,AAAAAACdTZQ=,,
775,469,1338,t0000436,1391,xgahire1,525,196,44136,44196,,,,,5212,42309,44196,,42000,0,0,,,,,,,,0,AAAAAACZLxk=,,
5634,5212,1338,t0000436,1391,xgahire1,525,196,44197,45961,,,,,,44136,,,42000,0,0,,,,,,,,0,AAAAAACZL0w=,,
5635,5213,1339,t0000437,1392,xgahire2,524,201,44197,45961,,,,,,44136,,,30000,0,0,,,,,,,,0,AAAAAAEZ1FY=,,
776,470,1339,t0000437,1392,xgahire2,524,201,44136,44196,,,,,5213,42309,44196,,30000,0,0,,,,,,,,0,AAAAAAEZ1B8=,,
777,471,1340,t0000438,1393,xgahire3,526,210,44136,44196,,,,,5214,42309,44196,,40000,0,0,,,,,,,,0,AAAAAAEZ1RY=,,
5636,5214,1340,t0000438,1393,xgahire3,526,210,44197,45961,,,,,,44136,,,40841,0,0,,,,,,,,0,AAAAAAEZ1U0=,,
5637,5215,1341,t0000439,1394,xgahire4,527,224,44197,45961,,,,,,44136,,,33000,0,0,,,,,,,,0,AAAAAACXHPQ=,,
778,472,1341,t0000439,1394,xgahire4,527,224,44136,44196,,,,,5215,42309,44196,,33000,0,0,,,,,,,,0,AAAAAACXHMU=,,
779,473,1342,t0000440,1395,xgahire5,528,246,44136,44196,,,,,5216,42309,44196,,37500,0,0,,,,,,,,0,AAAAAAEZ1uA=,,
5638,5216,1342,t0000440,1395,xgahire5,528,246,44197,45961,,,,,,44136,,,37500,0,0,,,,,,,,0,AAAAAAEZ1xg=,,
5639,5217,1343,t0000441,1396,xgahire6,529,252,44197,45961,,,,,,44136,,,16600,0,0,,,,,,,,0,AAAAAAEZ2Ac=,,
780,474,1343,t0000441,1396,xgahire6,529,252,44136,44196,,,,,5217,42309,44196,,16600,0,0,,,,,,,,0,AAAAAAEZ188=,,
781,475,1344,t0000442,1397,xgahire7,530,2980,44136,45961,,,,,,42309,,,27322,0,0,,,,,,,,0,AAAAAACZS7o=,,
782,476,1345,t0000443,1398,xgahire8,531,3000,44136,44196,,,,,5218,44136,44196,,20000,0,0,,,,,,,,0,AAAAAAEZ2i8=,,
5640,5218,1345,t0000443,1398,xgahire8,531,3000,44197,45961,,,,,,44136,,,20000,0,0,,,,,,,,0,AAAAAAEZ2mY=,,
812,478,1347,t0000445,1372,xtndelp1,555,4319B,44294,44593,,,,,7904,44287,44593,,72000,0,0,,,,,,,,0,AAAAAACdStI=,,
785,479,1349,t0000446,1372,xtndelp1,494,4319,43283,44593,,,,,7905,43283,44593,,72000,0,0,,,,,,,,0,AAAAAACdSZc=,,
786,480,1350,t0000447,1372,xtndelp1,495,4290,42614,44439,,,,,,42614,,,41496,0,0,,,,,,,,0,AAAAAAAvI+U=,,
789,481,1351,t0000448,1372,xtndelp1,541,4318,43770,44895,,,,,,43770,44895,,25137,0,0,,,27,,,,,0,AAAAAAC74Wc=,,
791,483,1352,t0000449,1372,xtndelp1,496,4310,42647,43769,,,,,484,42647,43769,,22743,0,0,,,,,,,,0,AAAAAAA0BbI=,,
792,484,1352,t0000449,1372,xtndelp1,496,4310,43770,45169,,,,,40730,43770,45169,,22743,0,0,,,,,,,,0,AAAAAACZDyc=,,
40428,40730,1352,t0000449,1372,xtndelp1,496,4310,45170,46265,,,,,,45170,,,22743,0,0,,,,,,,,0,AAAAAACZD24=,,
800,493,1386,t0000450,1388,xnj2036b,532,100,42491,46142,,,,,,42491,,,10000,0,0,,,,,,,,0,AAAAAAGV4I8=,,
1727,496,1387,t0000451,1389,xnj6000i,540,6000,42856,45169,,,,,32917,42856,44805,,34847,0,0,,,6,,,,,0,AAAAAAC74YA=,,
801,494,1388,t0000452,1388,xnj2036b,533,200,42736,46387,,,,,,42736,,,5025,0,0,,,,,,,,0,AAAAAAD3ZpA=,,
804,497,1389,t0000453,1388,xnj2036b,534,300,43466,47208,,,,,,43466,,,9849,0,0,,,,,,,,0,AAAAAAGV3ag=,,
805,498,1390,t0000454,1388,xnj2036b,535,400,43922,47573,,,,,,41244,,,15075,0,0,,,,,,,,0,AAAAAAGMuiE=,,
810,503,1396,t0000455,917,gaga1104,554,930BEASE,43409,402077,,,,,,43396,,,,0,0,,,,,,,,0,AAAAAAAQzeA=,,
1017,504,1397,t0000456,1375,gadel034,485,A,44348,44734,,,,,115691,44348,44734,,5975,0,0,,,,,,,,0,AAAAAAGrM3g=,,
1729,505,1398,t0000457,1387,xnj3001i,536,A,43831,45657,,,,,102807,41275,45657,,24600,0,0,,,,,,,,0,AAAAAAHCpOk=,,
1726,506,1399,t0000458,1387,xnj3001i,537,B,42856,45412,,,,,70191,42856,45412,,24805,0,0,,,,,,,,0,AAAAAADtFH8=,,
69703,70191,1399,t0000458,1387,xnj3001i,537,B,45413,45443,,,,,70271,45413,45443,,24805,0,0,,,,,,,,0,AAAAAAEgq1w=,,
1728,507,1400,t0000459,1387,xnj3001i,538,C,42847,44773,,,,,21841,42847,44773,,25528,0,0,,,,,,,,0,AAAAAAB65TA=,,
22030,21841,1400,t0000459,1387,xnj3001i,538,C,44774,45230,,,,,50678,44774,45230,,25651,0,0,,,,,,,,0,AAAAAAFSMak=,,
52483,50678,1400,t0000459,1387,xnj3001i,538,C,45231,48883,,,,,,44774,,,25651,0,0,,,,,,,,0,AAAAAAFSMfs=,,
52484,50678,1400,t0000459,1387,xnj3001i,539,E,45231,48883,,,,,,44774,,,12187,0,0,,,,,,,,0,AAAAAAFSMfw=,,
1730,508,1401,t0000460,1387,xnj3001i,539,E,42767,44957,,,,,34252,40210,44957,,12000,0,0,,,,,,,,0,AAAAAACeGJ0=,,
34199,34252,1401,t0000460,1387,xnj3001i,539,E,44958,45046,,,,,,44958,45046,,12000,0,0,,,19,,,,,0,AAAAAAC74Wg=,,
820,509,1402,t0000461,904,gasto009,271,E,44348,44734,,,,,115692,44348,44734,,5025,0,0,,,,,,,,0,AAAAAAGrOwc=,,
824,511,1405,t0000462,1372,xtndelp1,497,4354,44136,44500,,,,,,44136,,,63840,0,0,,,,,,,,0,AAAAAAASIOY=,,
826,512,1407,t0000464,1379,xflstuar,556,6959,44075,45900,,,,,,44075,,,22734,0,0,,,,,,,,0,AAAAAAD0q20=,,
1020,700,1596,t0000466,908,gahaz013,197,B,44378,44734,,,,,115693,44378,44734,,15000,0,0,,,,,,,,0,AAAAAAGrNN0=,,
7215,1389,2240,t0000468,1231,tntri9,55,100,44348,44734,,,,,115682,44348,44734,,16328,0,0,,,,,,,,0,AAAAAAGrUfs=,,
1720,1390,2247,t0000469,1590,xgashaw1,1451,986,44351,47299,,,,,,44351,,,16000,0,0,,,,,,,,0,AAAAAAA5HQE=,,
1721,1391,2249,t0000470,1592,xgashaw3,1449,899,44351,47299,,,,,,44351,,,26880,0,0,,,,,,,,0,AAAAAAA5HV8=,,
1722,1392,2250,t0000471,1591,xgashaw2,1450,922,44351,47299,,,,,,44351,,,11300,0,0,,,,,,,,0,AAAAAAA5Hbs=,,
1723,1393,2251,t0000472,1595,xgashaw6,1446,100,44351,47299,,,,,,44351,,,11275,0,0,,,,,,,,0,AAAAAABkjmQ=,,
1724,1394,2252,t0000473,1594,xgashaw5,1447,200,44351,47299,,,,,,44351,,,17766,0,0,,,,,,,,0,AAAAAABkjr0=,,
1725,1395,2253,t0000474,1593,xgashaw4,1448,300,44351,47299,,,,,,44351,,,22200,0,0,,,,,,,,0,AAAAAAA5HtA=,,
1731,1396,2256,t0000475,1383,xohmost,505,C,44378,45351,,,,,64257,44378,45351,,47107,0,0,,,,,,,,0,AAAAAADd9II=,,
1732,1397,2260,t0000476,923,tnwl5004,107,100,44409,44734,,,,,115683,44409,44734,,38539,0,0,,,,,,,,0,AAAAAAGrVdI=,,
1733,1398,2261,t0000477,922,tnwl4003,407,400,44378,44734,,,,,115684,44378,44734,,19446,0,0,,,,,,,,0,AAAAAAGrVRs=,,
1735,1399,2262,t0000478,1228,tntri4,59,200,44378,44734,,,,,115685,44013,44734,,39375,0,0,,,,,,,,0,AAAAAAGrUUY=,,
1737,1400,2263,t0000479,929,tnb10010,77,100,44501,44734,,,,,115686,44501,44734,,75527,0,0,,,,,,,,0,AAAAAAGrS/8=,,
1769,1430,2287,t0000480,1459,padun003,1469,B,42522,44734,,,,,115687,42522,44734,,39571,0,0,,,,,,,,0,AAAAAAGrSj0=,,
1924,1437,2299,t0000481,1584,xnjmway3,1544,B,42826,44773,,,,,,42826,44773,,21250,0,0,,,6,,,,,0,AAAAAAC74Wk=,,
1925,1444,2302,t0000482,1584,xnjmway3,1545,C,44197,44651,,,,,,38657,,,10500,0,0,,,,,,,,0,AAAAAAAwQ00=,,
2064,1446,2305,t0000483,1587,xnjmway9,1583,A1,42491,44592,,,,,6645,42491,44592,,12500,0,0,,,,,,,,0,AAAAAACeii8=,,
2065,1449,2307,t0000485,1587,xnjmway9,1582,A,42614,44439,,,,,,42614,,,7500,0,0,,,,,,,,0,AAAAAAAmwo4=,,
2066,1548,2307,t0000485,1587,xnjmway9,1582,A,44440,46265,,,,,,44440,,,7500,0,0,,,,,,,,0,AAAAAADDL2Q=,,
1880,1546,2308,t0000486,1585,xnjmway5,1546,A,43344,45169,,,,,32939,43344,45169,,10000,0,0,,,,,,,,0,AAAAAAEvorU=,,
1881,1450,2308,t0000486,1585,xnjmway5,1546,A,39692,41517,,,,,1545,39692,41517,,10000,0,0,,,,,,,,0,AAAAAABlzuU=,,
1882,1545,2308,t0000486,1585,xnjmway5,1546,A,41518,43343,,,,,1546,41518,43343,,10000,0,0,,,,,,,,0,AAAAAABpK3M=,,
32903,32938,2308,t0000486,1585,xnjmway5,1547,B,44927,45169,,,,,,44927,,,10171,0,0,,,,,,,,0,AAAAAAByfgE=,,
32905,32939,2308,t0000486,1585,xnjmway5,1546,A,45170,47726,,,,,,45170,,,9743,0,0,,,,,,,,0,AAAAAAEvou0=,,
32906,32939,2308,t0000486,1585,xnjmway5,1547,B,45170,47726,,,,,,45170,,,10171,0,0,,,,,,,,0,AAAAAAEvou4=,,
1879,1451,2309,t0000487,1585,xnjmway5,1547,B,44136,44500,,,,,4208,44136,44500,,10000,0,0,,,,,,,,0,AAAAAAAyDoQ=,,
4599,4208,2309,t0000487,1585,xnjmway5,1547,B,44501,44681,,,,,,44501,,,10000,0,0,,,,,,,,0,AAAAAAAyDpk=,,
1926,1453,2313,t0000488,1585,xnjmway5,1548,C,43800,44985,,,,,34253,43800,44985,,20000,0,0,,,,,,,,0,AAAAAADDLVg=,,
34201,34253,2313,t0000488,1585,xnjmway5,1548,C,44986,46812,,,,,,44986,,,20086,0,0,,,,,,,,0,AAAAAADDLYc=,,
1929,1456,2316,t0000490,1586,xnjmway7,1581,B,43647,44742,,,,,20456,43647,44742,,20000,0,0,,,,,,,,0,AAAAAAB69/I=,,
20647,20456,2316,t0000490,1586,xnjmway7,1581,B,44743,44957,,,,,45471,44743,44957,,20000,0,0,,,,,,,,0,AAAAAAChh3o=,,
20649,20457,2317,t0000491,1587,xnjmway9,1583,A1,44682,46507,,,,,,44682,,,12303,0,0,,,,,,,,0,AAAAAAD3Zhw=,,
20650,20457,2317,t0000491,1587,xnjmway9,1584,B,44682,46507,,,,,,44682,,,21902,0,0,,,,,,,,0,AAAAAAD3Zh0=,,
8144,7725,2317,t0000491,1587,xnjmway9,1584,B,44621,44681,,,,,12251,44621,44681,,21800,0,0,,,,,,,,0,AAAAAAB7G/8=,,
12602,12251,2317,t0000491,1587,xnjmway9,1584,B,44682,44681,,,,,20457,44682,44681,,21800,0,0,,,,,,,,0,AAAAAAD3Zd8=,,
2067,1457,2317,t0000491,1587,xnjmway9,1584,B,44075,44620,,,,,7725,44075,44620,,21800,0,0,,,,,,,,0,AAAAAAB6+1w=,,
2128,1783,2318,t0000492,1584,xnjmway3,1539,A,43922,44804,,,,,22388,43922,44804,,10550,0,0,,,,,,,,0,AAAAAAB6+VI=,,
1922,1459,2318,t0000492,1584,xnjmway3,1539,A,42887,43921,,,,,1783,42887,43921,,10550,0,0,,,,,,,,0,AAAAAAChKGI=,,
22521,22388,2318,t0000492,1584,xnjmway3,1539,A,44805,44957,,,,,,44805,44957,,10550,0,0,,,16,,,,,0,AAAAAAC74Wo=,,
1865,1543,2381,t0000493,1610,gasto038,1537,4732,44302,44681,,,,,115676,44302,44681,,,0,0,,,,,,,,0,AAAAAAGrOxE=,,
1866,1544,2383,t0000494,1599,xnjmorri,1538,14,41699,45351,,,,,66206,36950,45351,,38000,0,0,,,,,,,,0,AAAAAADjdZ8=,,
69543,66206,2383,t0000494,1599,xnjmorri,1538,14,45352,45535,,,,,74928,45352,45535,,40925,0,0,,,,,,,,0,AAAAAAE0Z4U=,,
1883,1547,2384,t0000495,1585,xnjmway5,1549,ANT-A,39752,43404,,,,,,39752,,,0,0,0,,,,,,,,0,AAAAAAAmwoY=,,
1897,1570,2384,t0000495,1585,xnjmway5,1549,ANT-A,43435,45626,,,,,,39753,,,0,0,0,,,,,,,,0,AAAAAAFhHYE=,,
96984,97221,2384,t0000495,1585,xnjmway5,1549,ANT-A,45627,47452,,,,,,45627,,,0,0,0,,,,,,,,0,AAAAAAFhH/U=,,
1914,1587,2385,t0000496,1585,xnjmway5,1551,ANT-B,40689,42521,,,,,,40689,,,0,0,0,,,,,,,,0,AAAAAAAmwog=,,
1915,1588,2385,t0000496,1585,xnjmway5,1551,ANT-B,42522,46295,,,,,,42522,,,0,0,0,,,,,,,,0,AAAAAAAmwok=,,
1928,1593,2414,t0000497,1586,xnjmway7,1580,A,40374,44347,,,,,3466,40374,44347,,20000,0,0,,,,,,,,0,AAAAAAHTC8E=,,
3808,3466,2414,t0000497,1586,xnjmway7,1580,A,44348,45808,,,,,119759,44348,45808,,20000,0,0,,,,,,,,0,AAAAAAH9/s0=,,
119261,119759,2414,t0000497,1586,xnjmway7,1580,A,45809,45900,,,,,,45809,,,20000,0,0,,,,,,,,0,AAAAAAH9/tA=,,
4154,3796,3865,t0000498,1383,xohmost,506,D,44384,44469,,,,,4164,44385,44469,,114027,0,0,,,,,,,,0,AAAAAADl/KU=,,
4542,4164,3865,t0000498,1383,xohmost,506,D,44470,44620,,,,,7020,44470,44620,,114027,0,0,,,,,,,,0,AAAAAACdY3E=,,
4155,3797,3868,t0000499,1598,xtxglen,2735,3113,38687,44469,,,,,,38687,44469,,115200,0,0,,,0,,,,,0,AAAAAAA8Jv0=,,
4443,4074,4096,t0000500,1268,txstr009,301,626,44440,44734,,,,,115677,44440,44734,,58016,0,0,,,,,,,,0,AAAAAAGrXXM=,,
4474,4104,4124,t0000501,1640,xgamc200,2952,4200,36770,45900,,,,,86531,36770,45900,,45000,0,0,,,,,,,,0,AAAAAAF7AEg=,,
86296,86531,4124,t0000501,1640,xgamc200,2952,4200,45901,47726,,,,,,45901,,,46087,0,0,,,,,,,,0,AAAAAAF7AF0=,,
4477,4105,4125,t0000502,1641,xgamc220,2953,4220,34731,45107,,,,,40246,34731,45107,,36000,0,0,,,,,,,,0,AAAAAADX1Zs=,,
40008,40246,4125,t0000502,1641,xgamc220,2953,4220,45108,45107,,,,,40739,45108,45107,,36352,0,0,,,,,,,,0,AAAAAAHlDB4=,,
40438,40739,4125,t0000502,1641,xgamc220,2953,4220,45108,46965,,,,,,45108,,,36352,0,0,,,,,,,,0,AAAAAAHlDCA=,,
40009,40247,4126,t0000503,1642,xgamc255,2954,4255,45108,45107,,,,,40841,45108,45107,,45376,0,0,,,,,,,,0,AAAAAAGQYVg=,,
4476,4106,4126,t0000503,1642,xgamc255,2954,4255,39203,45107,,,,,40247,39203,45107,,45000,0,0,,,,,,,,0,AAAAAACR+6w=,,
40537,40841,4126,t0000503,1642,xgamc255,2954,4255,45108,46965,,,,,,45108,,,45376,0,0,,,,,,,,0,AAAAAAGQYYw=,,
40596,40903,4127,t0000504,1643,xgamc260,2955,4260,45108,46965,,,,,,45108,,,16704,0,0,,,,,,,,0,AAAAAAGQYMk=,,
4478,4107,4127,t0000504,1643,xgamc260,2955,4260,35698,45107,,,,,40248,35698,45107,,15000,0,0,,,,,,,,0,AAAAAACR/Ug=,,
40010,40248,4127,t0000504,1643,xgamc260,2955,4260,45108,45107,,,,,40903,45108,45107,,16704,0,0,,,,,,,,0,AAAAAAGQYJY=,,
4479,4111,4154,t0000505,1645,xilmitch,2956,561,42552,46203,,,,,,42552,,,30000,0,0,,,,,,,,0,AAAAAAG/yac=,,
4480,4112,4157,t0000506,1249,gasna025,188,5205,44515,44734,,,,,115678,44515,44734,,40117,0,0,,,,,,,,0,AAAAAAGrOZI=,,
4485,4117,4169,t0000507,1656,xpastate,2957,8800,44287,45261,,,,,115968,44287,45261,,17063,0,0,,,,,,,,0,AAAAAAGrhdc=,,
4486,4118,4170,t0000508,1654,xohcomme,2958,10021,42064,44985,,,,,23821,42064,44985,,80414,0,0,,,,,,,,0,AAAAAADh/9k=,,
23951,23821,4170,t0000508,1654,xohcomme,2958,10021,44986,46812,,,,,,44986,,,80414,0,0,,,,,,,,0,AAAAAADh//g=,,
4489,4120,4171,t0000509,1657,xilmount,2961,1,42353,47831,,,,,,42353,,,64002,0,0,,,,,,,,0,AAAAAAH39fk=,,
4499,4121,4175,t0000510,1665,xil1111,2962,100,41000,46477,,,,,,44298,,,144578,0,0,,,,,,,,0,AAAAAADsskg=,,
52433,52929,4176,t0000511,1664,xil1terr,2963,A,45658,47483,,,,,,38534,,,19702,0,0,,,,,,,,0,AAAAAADTg1c=,,
52434,52929,4176,t0000511,1664,xil1terr,2964,B,45658,47483,,,,,,38534,,,10700,0,0,,,,,,,,0,AAAAAADTg1g=,,
52435,52929,4176,t0000511,1664,xil1terr,2965,C,45658,47483,,,,,,38534,,,22001,0,0,,,,,,,,0,AAAAAADTg1k=,,
12260,4122,4176,t0000511,1664,xil1terr,2963,A,38534,45657,,,,,52929,38534,45657,,19702,0,0,,,,,,,,0,AAAAAAEMrMY=,,
12261,4122,4176,t0000511,1664,xil1terr,2964,B,38534,45657,,,,,52929,38534,45657,,10700,0,0,,,,,,,,0,AAAAAAEMrMc=,,
4497,4123,4181,t0000512,1664,xil1terr,2965,C,43770,44926,,,,,15458,43770,44926,,22001,0,0,,,,,,,,0,AAAAAAFZsX8=,,
15752,15458,4181,t0000512,1664,xil1terr,2965,C,44927,45657,,,,,102802,44927,45657,,22001,0,0,,,,,,,,0,AAAAAAHCp+k=,,
4500,4124,4183,t0000514,1663,xil1600,2969,100,34871,45991,,,,,111925,34872,45991,,238423,0,0,,,,,,,,0,AAAAAAGZ49E=,,
111656,111925,4183,t0000514,1663,xil1600,2969,100,45992,47879,,,,,,45992,,,238423,0,0,,,,,,,,0,AAAAAAGZ4/g=,,
4509,4125,4187,t0000515,1658,xtn225bo,2966,101,44166,44500,,,,,,44166,,,45820,0,0,,,,,,,,0,AAAAAAAW9+M=,,
4502,4126,4190,t0000516,1662,xil305e,2971,307,40786,45777,,,,,116888,40786,45777,,17605,0,0,,,,,,,,0,AAAAAAHd5Yg=,,
4503,4127,4191,t0000517,1662,xil305e,2970,305,41348,45169,,,,,45447,41348,45169,,32404,0,0,,,,,,,,0,AAAAAAChAp0=,,
44914,45447,4191,t0000517,1662,xil305e,2970,305,45170,45184,,,,,60862,45170,45184,,32838,0,0,,,,,,,,0,AAAAAADPnBQ=,,
44950,45474,4192,t0000518,1661,xil1688,2972,1688,45474,47299,,,,,,45474,,,84804,0,0,,,,,,,,0,AAAAAADDNac=,,
4504,4128,4192,t0000518,1661,xil1688,2972,1688,41640,45473,,,,,45474,41508,45473,,84804,0,0,,,,,,,,0,AAAAAADDNYI=,,
4515,4138,4193,t0000519,1660,xil747,2973,747,40817,47514,,,,,,40817,,,123200,0,0,,,,,,,,0,AAAAAABtH8w=,,
4505,4129,4194,t0000520,1659,xil1601,2975,1601B,42217,45351,,,,,115986,42179,45351,,35791,0,0,,,,,,,,0,AAAAAAGriuQ=,,
4506,4130,4195,t0000521,1659,xil1601,2974,1601A,43282,45351,,,,,115987,43282,45351,,27809,0,0,,,,,,,,0,AAAAAAGriyY=,,
4508,4132,4196,t0000522,1652,xtxmorto,2976,100,43770,45777,,,,,119748,43770,45777,,77536,0,0,,,4,,,,,0,AAAAAAHzV/c=,,
4510,4133,4203,t0000523,1658,xtn225bo,2967,229,38245,46173,,,,,,38245,,,20840,0,0,,,,,,,,0,AAAAAABSqJk=,,
4511,4134,4204,t0000524,1658,xtn225bo,2968,103,43980,44972,,,,,34279,43980,44972,,33340,0,0,,,,,,,,0,AAAAAAB4Ey4=,,
4512,4135,4205,t0000525,1666,xtn187bo,2979,100,43739,45382,,,,,70119,43739,45382,,120000,0,0,,,,,,,,0,AAAAAADmvvQ=,,
4513,4136,4206,t0000526,1652,xtxmorto,2977,106,44075,47907,,,,,,44075,,,132113,0,0,,,,,,,,0,AAAAAABDSd0=,,
4514,4137,4208,t0000528,1653,xtxritti,2980,7,44105,45930,,,,,,44105,,,8809,0,0,,,,,,,,0,AAAAAAEHPIA=,,
38021,4139,4220,t0000529,1653,xtxritti,2982,4,44242,46187,,,,,,44242,,,8807,0,0,,,,,,,,0,AAAAAACJoo0=,,
38022,4139,4220,t0000529,1653,xtxritti,15751,5,44242,46187,,,,,,44242,,,8790,0,0,,,,,,,,0,AAAAAACJoo4=,,
38023,4139,4220,t0000529,1653,xtxritti,15752,6,44242,46187,,,,,,44242,,,8816,0,0,,,,,,,,0,AAAAAACJoo8=,,
44919,45451,4221,t0000530,1653,xtxritti,2984,1,45292,47118,,,,,,45292,,,7760,0,0,,,,,,,,0,AAAAAACgPmQ=,,
44920,45451,4221,t0000530,1653,xtxritti,15750,2,45292,47118,,,,,,45292,,,8730,0,0,,,,,,,,0,AAAAAACgPmU=,,
4517,4140,4221,t0000530,1653,xtxritti,2984,1,43405,43404,,,,,22389,43405,43404,,16490,0,0,,,,,,,,0,AAAAAABUKsU=,,
22523,22389,4221,t0000530,1653,xtxritti,2984,1,43405,45291,,,,,45451,43405,45291,,7760,0,0,,,,,,,,0,AAAAAACgPjs=,,
22524,22389,4221,t0000530,1653,xtxritti,15750,2,43405,45291,,,,,45451,43405,45291,,8730,0,0,,,,,,,,0,AAAAAACgPjw=,,
4518,4141,4222,t0000531,1653,xtxritti,2983,3,44287,44500,,,,,11858,44287,44485,,8809,0,0,,,28,,,,,0,AAAAAAC74YE=,,
4519,4142,4228,t0000533,931,tnb11012,78,100,44420,44734,,,,,115679,44420,44734,,109955,0,0,,,,,,,,0,AAAAAAGrTD0=,,
